Port Name,Year,Month,Trucks,Loaded Truck Containers,Empty Truck Containers,Trains,Loaded Rail Containers,Empty Rail Containers,Train Passengers,Buses,Bus Passengers,Personal Vehicles,Personal Vehicle Passengers,Pedestrians,City,State
TX: El Paso                                                 ,2000, 10 - OCT,63671,34366,29450,86,1039,1894,258,813,11387,1396655,4050300,374706,El Paso                                                 ,TX
TX: El Paso                                                 ,2000, 11 - NOV,51107,33179,28883,84,1049,1735,243,812,11398,1368340,3968185,319504,El Paso                                                 ,TX
TX: El Paso                                                 ,2000, 12 - DEC,49081,24380,22735,84,966,2233,255,698,14385,1355575,3931167,511036,El Paso                                                 ,TX
TX: Fabens                                                  ,2000, 01 - JAN,24,0,0,0,0,0,0,0,0,59523,178569,1102,Fabens                                                  ,TX
TX: Fabens                                                  ,2000, 02 - FEB,26,0,0,0,0,0,0,0,0,56126,168390,1994,Fabens                                                  ,TX
TX: Fabens                                                  ,2000, 03 - MAR,37,0,0,0,0,0,0,0,0,58650,175950,2062,Fabens                                                  ,TX
TX: Fabens                                                  ,2000, 04 - APR,24,0,0,0,0,0,0,0,0,59323,177969,2172,Fabens                                                  ,TX
TX: Fabens                                                  ,2000, 05 - MAY,8,0,0,0,0,0,0,0,0,59267,177801,1961,Fabens                                                  ,TX
TX: Fabens                                                  ,2000, 06 - JUN,10,0,0,0,0,0,0,0,0,55966,167898,1723,Fabens                                                  ,TX
TX: Fabens                                                  ,2000, 07 - JUL,8,0,0,0,0,0,0,0,0,58945,176835,1908,Fabens                                                  ,TX
TX: Fabens                                                  ,2000, 08 - AUG,12,0,0,0,0,0,0,0,0,57056,171168,2084,Fabens                                                  ,TX
TX: Fabens                                                  ,2000, 09 - SEP,23,0,0,0,0,0,0,0,0,56715,170145,1950,Fabens                                                  ,TX
TX: Fabens                                                  ,2000, 10 - OCT,20,0,0,0,0,0,0,0,0,57107,171321,2216,Fabens                                                  ,TX
TX: Fabens                                                  ,2000, 11 - NOV,9,0,0,0,0,0,0,0,0,61801,185403,2347,Fabens                                                  ,TX
TX: Fabens                                                  ,2000, 12 - DEC,13,0,0,0,0,0,0,0,0,65144,195432,2294,Fabens                                                  ,TX
TX: Hidalgo                                                 ,2000, 01 - JAN,28647,17508,11008,0,0,0,0,2561,51272,727705,1819263,238390,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2000, 02 - FEB,30544,18965,11233,0,0,0,0,2727,53082,710842,1777105,226030,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2000, 03 - MAR,36420,17005,9245,0,0,0,0,2537,50640,790610,1976525,201999,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2000, 04 - APR,30726,15437,8702,0,0,0,0,2487,49740,812059,2030148,182474,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2000, 05 - MAY,32856,14046,9965,0,0,0,0,2683,53591,891667,2229168,161408,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2000, 06 - JUN,31603,14365,9388,0,0,0,0,2702,53221,720946,1802366,189238,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2000, 07 - JUL,30371,16988,12205,0,0,0,0,2819,55684,759527,1898818,219007,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2000, 08 - AUG,33627,14924,11268,0,0,0,0,2596,51748,702640,1755100,228528,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2000, 09 - SEP,29833,17060,13267,0,0,0,0,2587,51363,658353,1645882,225196,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2000, 10 - OCT,31938,18955,13709,0,0,0,0,2643,68487,660876,1652190,207698,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2000, 11 - NOV,31226,18791,12026,0,0,0,0,2611,52220,644553,1611383,234072,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,2000, 12 - DEC,26359,15330,10977,0,0,0,0,2883,57703,699913,1749783,261582,Hidalgo                                                 ,TX
TX: Laredo                                                  ,2000, 01 - JAN,114829,59025,55804,189,11178,5610,0,2616,31144,595329,1488330,407360,Laredo                                                  ,TX
TX: Laredo                                                  ,2000, 02 - FEB,121675,66239,52111,195,13491,4847,0,2315,39302,584475,1461196,385225,Laredo                                                  ,TX
TX: Laredo                                                  ,2000, 03 - MAR,133952,74286,57511,213,14884,5106,0,2616,51359,566015,1415047,464594,Laredo                                                  ,TX
TX: Laredo                                                  ,2000, 04 - APR,112419,62908,46630,218,15053,5628,0,3322,55300,578070,1445115,458166,Laredo                                                  ,TX
TX: Laredo                                                  ,2000, 05 - MAY,131385,73248,58157,213,13838,5766,0,2638,45244,588373,1470939,457917,Laredo                                                  ,TX
TX: Laredo                                                  ,2000, 06 - JUN,131162,71383,54089,226,15634,4853,0,2791,47315,580632,1451588,416744,Laredo                                                  ,TX
TX: Laredo                                                  ,2000, 07 - JUL,119027,69623,54667,246,15531,5056,0,3182,86073,597510,1493783,499088,Laredo                                                  ,TX
TX: Laredo                                                  ,2000, 08 - AUG,134678,56925,37492,231,15627,4490,0,2823,63496,610943,1527367,434614,Laredo                                                  ,TX
TX: Laredo                                                  ,2000, 09 - SEP,126296,27482,5631,256,17014,5959,0,2505,40352,615103,1537765,432190,Laredo                                                  ,TX
TX: Laredo                                                  ,2000, 10 - OCT,132267,73824,58438,258,16393,6900,0,2936,42489,594642,1486613,428973,Laredo                                                  ,TX
